Datetime,Open,High,Low,Close,Adj Close,Volume,Repaired?
2023-07-03 09:30:00-04:00,276.489990234375,278.0,276.0799865722656,277.114990234375,277.114990234375,10065335,
2023-07-03 09:31:00-04:00,277.1000061035156,278.5,276.940185546875,278.4898986816406,278.4898986816406,1633840,
2023-07-03 09:32:00-04:00,278.3800964355469,279.45001220703125,278.1199951171875,279.3900146484375,279.3900146484375,1566724,
2023-07-03 09:33:00-04:00,279.3900146484375,279.5400085449219,278.70001220703125,279.0849914550781,279.0849914550781,1179284,
2023-07-03 09:34:00-04:00,279.1109924316406,279.2799987792969,278.239990234375,278.7300109863281,278.7300109863281,1006291,
2023-07-03 09:35:00-04:00,278.68011474609375,279.32000732421875,278.3999938964844,278.989990234375,278.989990234375,1008554,
2023-07-03 09:36:00-04:00,278.98260498046875,279.2699890136719,278.760009765625,279.0400085449219,279.0400085449219,825845,
2023-07-03 09:37:00-04:00,279.04998779296875,279.7699890136719,278.6000061035156,279.581298828125,279.581298828125,957080,
2023-07-03 09:38:00-04:00,279.6000061035156,279.7900085449219,278.8599853515625,279.1588134765625,279.1588134765625,854842,
2023-07-03 09:39:00-04:00,279.13531494140625,279.32000732421875,278.8800048828125,278.94000244140625,278.94000244140625,568850,
2023-07-03 09:40:00-04:00,278.9200134277344,279.8800048828125,278.8800048828125,279.8399963378906,279.8399963378906,858783,
2023-07-03 09:41:00-04:00,279.8699951171875,280.0,279.70001220703125,279.9162902832031,279.9162902832031,1000872,
2023-07-03 09:42:00-04:00,279.92559814453125,280.9100036621094,279.8800048828125,280.5331115722656,280.5331115722656,1817531,
2023-07-03 09:43:00-04:00,280.55499267578125,281.97698974609375,280.5299987792969,281.8800048828125,281.8800048828125,1427325,
2023-07-03 09:44:00-04:00,281.9100036621094,282.510009765625,281.6214904785156,282.5093078613281,282.5093078613281,1430681,
2023-07-03 09:45:00-04:00,282.4986877441406,282.739990234375,281.8999938964844,282.4961853027344,282.4961853027344,1023502,
2023-07-03 09:46:00-04:00,282.5,283.6199951171875,282.4200134277344,283.40850830078125,283.40850830078125,1504420,
2023-07-03 09:47:00-04:00,283.44000244140625,283.92999267578125,283.04998779296875,283.893798828125,283.893798828125,1061926,
2023-07-03 09:48:00-04:00,283.8999938964844,284.25,283.6099853515625,283.8599853515625,283.8599853515625,1232092,
2023-07-03 09:49:00-04:00,283.8599853515625,283.9100036621094,283.1227111816406,283.5491027832031,283.5491027832031,854385,
2023-07-03 09:50:00-04:00,283.5299987792969,284.0,283.4200134277344,283.739990234375,283.739990234375,771421,
2023-07-03 09:51:00-04:00,283.7008056640625,283.79998779296875,283.2099914550781,283.4999084472656,283.4999084472656,686162,
2023-07-03 09:52:00-04:00,283.4800109863281,283.57000732421875,282.7699890136719,282.7950134277344,282.7950134277344,898515,
2023-07-03 09:53:00-04:00,282.7950134277344,282.8999938964844,282.07000732421875,282.1700134277344,282.1700134277344,1139241,
2023-07-03 09:54:00-04:00,282.1300048828125,282.1700134277344,281.4599914550781,281.69500732421875,281.69500732421875,1050917,
2023-07-03 09:55:00-04:00,281.71600341796875,282.05859375,281.55999755859375,281.6300048828125,281.6300048828125,790604,
2023-07-03 09:56:00-04:00,281.6449890136719,281.7349853515625,280.8901062011719,281.1400146484375,281.1400146484375,790422,
2023-07-03 09:57:00-04:00,281.1400146484375,281.989990234375,280.760009765625,281.82000732421875,281.82000732421875,1182374,
2023-07-03 09:58:00-04:00,281.8399963378906,282.489990234375,281.29998779296875,281.3999938964844,281.3999938964844,1030679,
2023-07-03 09:59:00-04:00,281.3999938964844,282.0350036621094,281.35400390625,281.9576110839844,281.9576110839844,521835,
2023-07-03 10:00:00-04:00,281.8931884765625,282.2300109863281,281.6199951171875,282.17999267578125,282.17999267578125,598909,
2023-07-03 10:01:00-04:00,282.19000244140625,282.5799865722656,281.7200012207031,282.1300048828125,282.1300048828125,761627,
2023-07-03 10:02:00-04:00,282.139892578125,282.2900085449219,281.260009765625,281.45001220703125,281.45001220703125,616534,
2023-07-03 10:03:00-04:00,281.44500732421875,282.0,281.3200988769531,281.56500244140625,281.56500244140625,458514,
2023-07-03 10:04:00-04:00,281.5799865722656,281.79998779296875,281.260009765625,281.42999267578125,281.42999267578125,435547,
2023-07-03 10:05:00-04:00,281.45001220703125,281.6300048828125,280.8699951171875,281.04998779296875,281.04998779296875,670891,
2023-07-03 10:06:00-04:00,281.0470886230469,281.29998779296875,280.75,280.8590087890625,280.8590087890625,484364,
2023-07-03 10:07:00-04:00,280.8598937988281,281.0799865722656,280.1199951171875,280.38970947265625,280.38970947265625,729464,
2023-07-03 10:08:00-04:00,280.3900146484375,280.9200134277344,280.0400085449219,280.79998779296875,280.79998779296875,793731,
2023-07-03 10:09:00-04:00,280.76690673828125,281.3999938964844,280.7500915527344,281.3900146484375,281.3900146484375,656787,
2023-07-03 10:10:00-04:00,281.3900146484375,281.58880615234375,281.05999755859375,281.58880615234375,281.58880615234375,501506,
2023-07-03 10:11:00-04:00,281.57000732421875,281.57989501953125,281.0199890136719,281.2969055175781,281.2969055175781,392985,
2023-07-03 10:12:00-04:00,281.25,281.2900085449219,280.2099914550781,280.2550048828125,280.2550048828125,556508,
2023-07-03 10:13:00-04:00,280.2204895019531,280.760009765625,280.20001220703125,280.760009765625,280.760009765625,545168,
2023-07-03 10:14:00-04:00,280.760009765625,281.2532043457031,280.17999267578125,280.9700012207031,280.9700012207031,684352,
2023-07-03 10:15:00-04:00,280.95001220703125,281.45001220703125,280.6000061035156,281.2200012207031,281.2200012207031,556385,
2023-07-03 10:16:00-04:00,281.2200012207031,281.3999938964844,280.82000732421875,281.30010986328125,281.30010986328125,432530,
2023-07-03 10:17:00-04:00,281.2900085449219,282.2799987792969,281.1868896484375,282.1000061035156,282.1000061035156,1017939,
2023-07-03 10:18:00-04:00,282.090087890625,282.3599853515625,282.0799865722656,282.20599365234375,282.20599365234375,626716,
2023-07-03 10:19:00-04:00,282.2300109863281,282.47900390625,281.6400146484375,281.9637145996094,281.9637145996094,677525,
2023-07-03 10:20:00-04:00,281.989990234375,282.010009765625,281.6499938964844,281.8399963378906,281.8399963378906,397880,
2023-07-03 10:21:00-04:00,281.8500061035156,282.1694030761719,281.7200012207031,281.9800109863281,281.9800109863281,468846,
2023-07-03 10:22:00-04:00,282.0,282.4200134277344,281.906005859375,282.4100036621094,282.4100036621094,569024,
2023-07-03 10:23:00-04:00,282.340087890625,282.75,282.3399963378906,282.6449890136719,282.6449890136719,704849,
2023-07-03 10:24:00-04:00,282.659912109375,282.79998779296875,282.4700012207031,282.590087890625,282.590087890625,556597,
2023-07-03 10:25:00-04:00,282.6156921386719,282.69000244140625,281.79998779296875,281.92999267578125,281.92999267578125,578598,
2023-07-03 10:26:00-04:00,281.9339904785156,282.38189697265625,281.8699951171875,282.2099914550781,282.2099914550781,438252,
2023-07-03 10:27:00-04:00,282.19000244140625,282.2099914550781,281.8399963378906,281.9660949707031,281.9660949707031,408388,
2023-07-03 10:28:00-04:00,281.9599914550781,282.5,281.4200134277344,281.5791015625,281.5791015625,693572,
2023-07-03 10:29:00-04:00,281.6000061035156,281.7099914550781,281.4100036621094,281.65618896484375,281.65618896484375,340603,
2023-07-03 10:30:00-04:00,281.6400146484375,282.0199890136719,281.5101013183594,281.82989501953125,281.82989501953125,448712,
2023-07-03 10:31:00-04:00,281.8500061035156,281.9100036621094,281.1600036621094,281.20001220703125,281.20001220703125,440482,
2023-07-03 10:32:00-04:00,281.2200012207031,281.3500061035156,280.760009765625,280.8800048828125,280.8800048828125,586500,
2023-07-03 10:33:00-04:00,280.92999267578125,281.1000061035156,280.5199890136719,280.6300048828125,280.6300048828125,470909,
2023-07-03 10:34:00-04:00,280.625,280.8900146484375,280.3999938964844,280.8349914550781,280.8349914550781,502614,
2023-07-03 10:35:00-04:00,280.8299865722656,280.9798889160156,280.6700134277344,280.76129150390625,280.76129150390625,311079,
2023-07-03 10:36:00-04:00,280.76129150390625,280.7799987792969,280.2099914550781,280.2950134277344,280.2950134277344,488949,
2023-07-03 10:37:00-04:00,280.2699890136719,280.6899108886719,280.1499938964844,280.5050048828125,280.5050048828125,408675,
2023-07-03 10:38:00-04:00,280.5299987792969,280.75,280.1700134277344,280.17498779296875,280.17498779296875,430660,
2023-07-03 10:39:00-04:00,280.17999267578125,280.20001220703125,279.340087890625,279.37689208984375,279.37689208984375,1044147,
2023-07-03 10:40:00-04:00,279.3699951171875,279.3900146484375,278.8999938964844,279.1947937011719,279.1947937011719,866509,
2023-07-03 10:41:00-04:00,279.1962890625,279.8399963378906,279.010009765625,279.7099914550781,279.7099914550781,583306,
2023-07-03 10:42:00-04:00,279.7434997558594,280.1099853515625,279.6499938964844,279.93011474609375,279.93011474609375,561161,
2023-07-03 10:43:00-04:00,279.9667053222656,279.989990234375,279.3399963378906,279.94659423828125,279.94659423828125,437126,
2023-07-03 10:44:00-04:00,279.9399108886719,280.3999938964844,279.739990234375,280.3192138671875,280.3192138671875,602118,
2023-07-03 10:45:00-04:00,280.3168029785156,280.32000732421875,279.75,279.93560791015625,279.93560791015625,404523,
2023-07-03 10:46:00-04:00,279.95001220703125,280.0799865722656,279.760009765625,279.8659973144531,279.8659973144531,344652,
2023-07-03 10:47:00-04:00,279.87548828125,279.989990234375,279.5362854003906,279.62109375,279.62109375,365899,
2023-07-03 10:48:00-04:00,279.60009765625,280.2049865722656,279.510009765625,280.04998779296875,280.04998779296875,447033,
2023-07-03 10:49:00-04:00,280.05999755859375,280.2854919433594,280.0199890136719,280.07000732421875,280.07000732421875,342598,
2023-07-03 10:50:00-04:00,280.0899963378906,280.54998779296875,280.010009765625,280.3598937988281,280.3598937988281,385396,
2023-07-03 10:51:00-04:00,280.3299865722656,280.409912109375,279.8031005859375,279.92999267578125,279.92999267578125,347806,
2023-07-03 10:52:00-04:00,279.92999267578125,280.1899108886719,279.67999267578125,279.9700012207031,279.9700012207031,349593,
